dataset,sequence_id,relative_path,action,object_name,skill,clip_start_s,clip_end_s,tsne_x,tsne_y
Dongbu MoCap,20260331000195_1_1776131750#clip034,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip034,push,Box_K_1,push_box,33.99966,38.99961,9.998650550842285,77.0762710571289
Dongbu MoCap,20260331000195_1_1776131750#clip035,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip035,push,Box_K_1,push_box,34.99965,39.9996,8.262420654296875,77.48865509033203
Dongbu MoCap,20260331000195_1_1776131750#clip036,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip036,push,Box_K_1,push_box,35.99964,40.99959,6.928097248077393,78.24532318115234
Dongbu MoCap,20260331000195_1_1776131750#clip037,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip037,push,Box_K_1,push_box,36.999629999999996,41.99958,-15.821585655212402,32.4378662109375
Dongbu MoCap,20260331000195_1_1776131750#clip038,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip038,push,Box_K_1,push_box,37.99962,42.99957,-15.895916938781738,26.893447875976562
Dongbu MoCap,20260331000195_1_1776131750#clip039,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip039,push,Box_K_1,push_box,38.99961,43.99956,-43.85676956176758,-1.4403207302093506
Dongbu MoCap,20260331000195_1_1776131750#clip040,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip040,push,Box_K_1,push_box,39.9996,44.99955,-54.71363830566406,-11.296549797058105
Dongbu MoCap,20260331000195_1_1776131750#clip041,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip041,push,Box_K_1,push_box,40.99959,45.999539999999996,-57.0281867980957,-14.692811012268066
Dongbu MoCap,20260331000195_1_1776131750#clip042,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip042,push,Box_K_1,push_box,41.99958,46.99953,-91.0517578125,-50.366024017333984
Dongbu MoCap,20260331000195_1_1776131750#clip043,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip043,push,Box_K_1,push_box,42.99957,47.99952,-56.676185607910156,-15.476104736328125
Dongbu MoCap,20260331000195_1_1776131750#clip044,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip044,push,Box_K_1,push_box,43.99956,48.99951,-54.24446105957031,-12.862065315246582
Dongbu MoCap,20260331000195_1_1776131750#clip045,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip045,push,Box_K_1,push_box,44.99955,49.9995,-42.88711166381836,-1.8544842004776
Dongbu MoCap,20260331000195_1_1776131750#clip046,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip046,push,Box_K_1,push_box,45.999539999999996,50.99949,-40.88544464111328,0.47434407472610474
Dongbu MoCap,20260331000195_1_1776131750#clip047,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip047,push,Box_K_1,push_box,46.99953,51.99948,-3.490922212600708,26.07061767578125
Dongbu MoCap,20260331000195_1_1776131750#clip048,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip048,push,Box_K_1,push_box,47.99952,52.99947,-1.557327151298523,85.98895263671875
Dongbu MoCap,20260331000195_1_1776131750#clip049,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip049,push,Box_K_1,push_box,48.99951,53.99946,-2.242135524749756,87.3203353881836
Dongbu MoCap,20260331000195_1_1776131750#clip050,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip050,push,Box_K_1,push_box,49.9995,54.999449999999996,-4.89531946182251,92.28389739990234
Dongbu MoCap,20260331000195_1_1776131750#clip051,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip051,push,Box_K_1,push_box,50.99949,55.99944,-7.8194169998168945,94.70877075195312
Dongbu MoCap,20260331000195_1_1776131750#clip052,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip052,push,Box_K_1,push_box,51.99948,56.99943,-4.9608564376831055,92.41661834716797
Dongbu MoCap,20260331000195_1_1776131750#clip053,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip053,push,Box_K_1,push_box,52.99947,57.99942,-1.8489525318145752,86.79153442382812
Dongbu MoCap,20260331000195_1_1776131750#clip054,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip054,push,Box_K_1,push_box,53.99946,58.99941,2.7658207416534424,85.33203887939453
Dongbu MoCap,20260331000195_1_1776131750#clip055,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip055,push,Box_K_1,push_box,54.999449999999996,59.9994,3.964179039001465,83.4898910522461
Dongbu MoCap,20260331000195_1_1776131750#clip056,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip056,push,Box_K_1,push_box,55.99944,60.99939,6.4619269371032715,80.92571258544922
Dongbu MoCap,20260331000195_1_1776131750#clip057,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip057,push,Box_K_1,push_box,56.99943,61.99938,-9.558466911315918,47.240787506103516
Dongbu MoCap,20260331000195_1_1776131750#clip058,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip058,push,Box_K_1,push_box,57.99942,62.99937,-14.055747985839844,31.32242774963379
Dongbu MoCap,20260331000195_1_1776131750#clip059,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip059,push,Box_K_1,push_box,58.99941,63.999359999999996,-35.634822845458984,1.3116559982299805
Dongbu MoCap,20260331000195_1_1776131750#clip060,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip060,push,Box_K_1,push_box,59.9994,64.99934999999999,-45.27333068847656,-22.215808868408203
Dongbu MoCap,20260331000195_1_1776131750#clip061,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip061,push,Box_K_1,push_box,60.99939,65.99934,-45.04237747192383,-25.828699111938477
Dongbu MoCap,20260331000195_1_1776131750#clip062,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip062,push,Box_K_1,push_box,61.99938,66.99933,-40.428916931152344,5.848528861999512
Dongbu MoCap,20260331000195_1_1776131750#clip063,box_mocap/push_case1/MWVOPT_20260331000195/20260331000195_1_1776131750#clip063,push,Box_K_1,push_box,62.99937,67.99932,-40.66036605834961,7.336491584777832
Dongbu MoCap,20260331000196_1_1775122465#clip000,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip000,push,Box_I_1,push_box,0.0,4.99995,-62.08882141113281,87.50938415527344
Dongbu MoCap,20260331000196_1_1775122465#clip001,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip001,push,Box_I_1,push_box,0.9999899999999999,5.99994,-62.3462028503418,87.24635314941406
Dongbu MoCap,20260331000196_1_1775122465#clip002,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip002,push,Box_I_1,push_box,1.9999799999999999,6.99993,-64.86857604980469,87.49044799804688
Dongbu MoCap,20260331000196_1_1775122465#clip003,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip003,push,Box_I_1,push_box,2.99997,7.9999199999999995,-74.18222045898438,86.98767852783203
Dongbu MoCap,20260331000196_1_1775122465#clip004,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip004,push,Box_I_1,push_box,3.9999599999999997,8.99991,-62.23390197753906,87.24221801757812
Dongbu MoCap,20260331000196_1_1775122465#clip005,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip005,push,Box_I_1,push_box,4.99995,9.9999,-51.24958038330078,66.40006256103516
Dongbu MoCap,20260331000196_1_1775122465#clip006,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip006,push,Box_I_1,push_box,5.99994,10.99989,-43.758583068847656,66.50010681152344
Dongbu MoCap,20260331000196_1_1775122465#clip007,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip007,push,Box_I_1,push_box,6.99993,11.99988,-38.940513610839844,64.62287902832031
Dongbu MoCap,20260331000196_1_1775122465#clip008,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip008,push,Box_I_1,push_box,7.9999199999999995,12.99987,-13.865734100341797,35.9813346862793
Dongbu MoCap,20260331000196_1_1775122465#clip009,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip009,push,Box_I_1,push_box,8.99991,13.99986,-12.605024337768555,42.683074951171875
Dongbu MoCap,20260331000196_1_1775122465#clip010,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip010,push,Box_I_1,push_box,9.9999,14.99985,-19.296581268310547,38.89689636230469
Dongbu MoCap,20260331000196_1_1775122465#clip011,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip011,push,Box_I_1,push_box,10.99989,15.999839999999999,-29.827550888061523,33.4975700378418
Dongbu MoCap,20260331000196_1_1775122465#clip012,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip012,push,Box_I_1,push_box,11.99988,16.99983,-85.15363311767578,9.001046180725098
Dongbu MoCap,20260331000196_1_1775122465#clip013,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip013,push,Box_I_1,push_box,12.99987,17.99982,-86.18074035644531,7.9748430252075195
Dongbu MoCap,20260331000196_1_1775122465#clip014,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip014,push,Box_I_1,push_box,13.99986,18.99981,-86.89291381835938,7.81132173538208
Dongbu MoCap,20260331000196_1_1775122465#clip015,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip015,push,Box_I_1,push_box,14.99985,19.9998,-93.89324951171875,5.85629415512085
Dongbu MoCap,20260331000196_1_1775122465#clip016,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip016,push,Box_I_1,push_box,15.999839999999999,20.99979,-94.03086853027344,5.725130081176758
Dongbu MoCap,20260331000196_1_1775122465#clip017,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip017,push,Box_I_1,push_box,16.99983,21.99978,-94.11917114257812,5.686055660247803
Dongbu MoCap,20260331000196_1_1775122465#clip018,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip018,push,Box_I_1,push_box,17.99982,22.999769999999998,-96.8202896118164,-1.557494044303894
Dongbu MoCap,20260331000196_1_1775122465#clip019,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip019,push,Box_I_1,push_box,18.99981,23.99976,-96.8124008178711,-1.3930549621582031
Dongbu MoCap,20260331000196_1_1775122465#clip020,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip020,push,Box_I_1,push_box,19.9998,24.99975,-96.80655670166016,-1.3525147438049316
Dongbu MoCap,20260331000196_1_1775122465#clip021,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip021,push,Box_I_1,push_box,20.99979,25.99974,-96.7754135131836,-1.2532739639282227
Dongbu MoCap,20260331000196_1_1775122465#clip022,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip022,push,Box_I_1,push_box,21.99978,26.99973,-96.73167419433594,-0.9322791695594788
Dongbu MoCap,20260331000196_1_1775122465#clip023,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip023,push,Box_I_1,push_box,22.999769999999998,27.99972,-96.65193176269531,-0.6483559012413025
Dongbu MoCap,20260331000196_1_1775122465#clip024,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip024,push,Box_I_1,push_box,23.99976,28.99971,-96.6463394165039,-0.6385011076927185
Dongbu MoCap,20260331000196_1_1775122465#clip025,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip025,push,Box_I_1,push_box,24.99975,29.9997,-96.67911529541016,-0.6033696532249451
Dongbu MoCap,20260331000196_1_1775122465#clip026,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip026,push,Box_I_1,push_box,25.99974,30.99969,-96.66859436035156,-0.5979329347610474
Dongbu MoCap,20260331000196_1_1775122465#clip027,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip027,push,Box_I_1,push_box,26.99973,31.999679999999998,-96.64481353759766,-0.5670850872993469
Dongbu MoCap,20260331000196_1_1775122465#clip028,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip028,push,Box_I_1,push_box,27.99972,32.99967,-96.58345794677734,-0.420710027217865
Dongbu MoCap,20260331000196_1_1775122465#clip029,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip029,push,Box_I_1,push_box,28.99971,33.99966,-96.5328140258789,-0.3626403510570526
Dongbu MoCap,20260331000196_1_1775122465#clip030,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip030,push,Box_I_1,push_box,29.9997,34.99965,-96.4652328491211,-0.35903874039649963
Dongbu MoCap,20260331000196_1_1775122465#clip031,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip031,push,Box_I_1,push_box,30.99969,35.99964,-95.92194366455078,-0.13320904970169067
Dongbu MoCap,20260331000196_1_1775122465#clip032,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip032,push,Box_I_1,push_box,31.999679999999998,36.999629999999996,-57.288394927978516,-40.23822021484375
Dongbu MoCap,20260331000196_1_1775122465#clip033,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip033,push,Box_I_1,push_box,32.99967,37.99962,-57.17074966430664,-40.470497131347656
Dongbu MoCap,20260331000196_1_1775122465#clip034,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip034,push,Box_I_1,push_box,33.99966,38.99961,-57.13999557495117,-40.52791213989258
Dongbu MoCap,20260331000196_1_1775122465#clip035,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip035,push,Box_I_1,push_box,34.99965,39.9996,-57.17753601074219,-40.4901123046875
Dongbu MoCap,20260331000196_1_1775122465#clip036,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip036,push,Box_I_1,push_box,35.99964,40.99959,-57.846927642822266,-39.70768356323242
Dongbu MoCap,20260331000196_1_1775122465#clip037,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip037,push,Box_I_1,push_box,36.999629999999996,41.99958,-93.4473876953125,-3.5097122192382812
Dongbu MoCap,20260331000196_1_1775122465#clip038,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip038,push,Box_I_1,push_box,37.99962,42.99957,-93.5805435180664,-3.5235135555267334
Dongbu MoCap,20260331000196_1_1775122465#clip039,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip039,push,Box_I_1,push_box,38.99961,43.99956,-93.68701171875,-3.584026575088501
Dongbu MoCap,20260331000196_1_1775122465#clip040,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip040,push,Box_I_1,push_box,39.9996,44.99955,-93.91191101074219,-3.7104296684265137
Dongbu MoCap,20260331000196_1_1775122465#clip041,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip041,push,Box_I_1,push_box,40.99959,45.999539999999996,-94.05596160888672,-3.6940691471099854
Dongbu MoCap,20260331000196_1_1775122465#clip042,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip042,push,Box_I_1,push_box,41.99958,46.99953,-93.99661254882812,-3.62455677986145
Dongbu MoCap,20260331000196_1_1775122465#clip043,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip043,push,Box_I_1,push_box,42.99957,47.99952,-93.91230010986328,-3.584465503692627
Dongbu MoCap,20260331000196_1_1775122465#clip044,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip044,push,Box_I_1,push_box,43.99956,48.99951,-93.91645812988281,-3.565314292907715
Dongbu MoCap,20260331000196_1_1775122465#clip045,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip045,push,Box_I_1,push_box,44.99955,49.9995,-93.90213775634766,-3.4992904663085938
Dongbu MoCap,20260331000196_1_1775122465#clip046,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip046,push,Box_I_1,push_box,45.999539999999996,50.99949,-93.11256408691406,-2.9991085529327393
Dongbu MoCap,20260331000196_1_1775122465#clip047,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip047,push,Box_I_1,push_box,46.99953,51.99948,-57.47212219238281,-40.235652923583984
Dongbu MoCap,20260331000196_1_1775122465#clip048,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip048,push,Box_I_1,push_box,47.99952,52.99947,-57.302982330322266,-40.431514739990234
Dongbu MoCap,20260331000196_1_1775122465#clip049,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip049,push,Box_I_1,push_box,48.99951,53.99946,-57.322227478027344,-40.401695251464844
Dongbu MoCap,20260331000196_1_1775122465#clip050,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip050,push,Box_I_1,push_box,49.9995,54.999449999999996,-57.337833404541016,-40.36524200439453
Dongbu MoCap,20260331000196_1_1775122465#clip051,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip051,push,Box_I_1,push_box,50.99949,55.99944,-57.702293395996094,-39.828086853027344
Dongbu MoCap,20260331000196_1_1775122465#clip052,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip052,push,Box_I_1,push_box,51.99948,56.99943,-95.87313842773438,1.8457322120666504
Dongbu MoCap,20260331000196_1_1775122465#clip053,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip053,push,Box_I_1,push_box,52.99947,57.99942,-95.73235321044922,1.7985869646072388
Dongbu MoCap,20260331000196_1_1775122465#clip054,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip054,push,Box_I_1,push_box,53.99946,58.99941,-95.73603057861328,1.8222644329071045
Dongbu MoCap,20260331000196_1_1775122465#clip055,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip055,push,Box_I_1,push_box,54.999449999999996,59.9994,-27.511280059814453,25.73807144165039
Dongbu MoCap,20260331000196_1_1775122465#clip056,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip056,push,Box_I_1,push_box,55.99944,60.99939,-27.408226013183594,25.736560821533203
Dongbu MoCap,20260331000196_1_1775122465#clip057,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip057,push,Box_I_1,push_box,56.99943,61.99938,-26.813955307006836,25.444141387939453
Dongbu MoCap,20260331000196_1_1775122465#clip058,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip058,push,Box_I_1,push_box,57.99942,62.99937,-26.751922607421875,25.409481048583984
Dongbu MoCap,20260331000196_1_1775122465#clip059,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775122465#clip059,push,Box_I_1,push_box,58.99941,63.999359999999996,-43.197242736816406,65.51301574707031
Dongbu MoCap,20260331000196_1_1775290023#clip000,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip000,push,Box_I_1,push_box,0.0,4.99995,-27.67138671875,80.1513442993164
Dongbu MoCap,20260331000196_1_1775290023#clip001,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip001,push,Box_I_1,push_box,0.9999899999999999,5.99994,-26.141948699951172,76.84420013427734
Dongbu MoCap,20260331000196_1_1775290023#clip002,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip002,push,Box_I_1,push_box,1.9999799999999999,6.99993,-18.720245361328125,71.19490814208984
Dongbu MoCap,20260331000196_1_1775290023#clip003,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip003,push,Box_I_1,push_box,2.99997,7.9999199999999995,-22.785194396972656,68.03180694580078
Dongbu MoCap,20260331000196_1_1775290023#clip004,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip004,push,Box_I_1,push_box,3.9999599999999997,8.99991,-63.9172248840332,19.74565887451172
Dongbu MoCap,20260331000196_1_1775290023#clip005,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip005,push,Box_I_1,push_box,4.99995,9.9999,-67.68280792236328,17.424850463867188
Dongbu MoCap,20260331000196_1_1775290023#clip006,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip006,push,Box_I_1,push_box,5.99994,10.99989,-68.4935531616211,16.6165771484375
Dongbu MoCap,20260331000196_1_1775290023#clip007,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip007,push,Box_I_1,push_box,6.99993,11.99988,-67.79468536376953,17.053651809692383
Dongbu MoCap,20260331000196_1_1775290023#clip008,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip008,push,Box_I_1,push_box,7.9999199999999995,12.99987,-63.02870178222656,19.234352111816406
Dongbu MoCap,20260331000196_1_1775290023#clip009,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip009,push,Box_I_1,push_box,8.99991,13.99986,-30.528892517089844,37.88339614868164
Dongbu MoCap,20260331000196_1_1775290023#clip010,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip010,push,Box_I_1,push_box,9.9999,14.99985,-12.864794731140137,37.212013244628906
Dongbu MoCap,20260331000196_1_1775290023#clip011,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip011,push,Box_I_1,push_box,10.99989,15.999839999999999,-0.47660502791404724,46.39915466308594
Dongbu MoCap,20260331000196_1_1775290023#clip012,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip012,push,Box_I_1,push_box,11.99988,16.99983,0.7864272594451904,47.029170989990234
Dongbu MoCap,20260331000196_1_1775290023#clip013,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip013,push,Box_I_1,push_box,12.99987,17.99982,4.028496742248535,49.75694274902344
Dongbu MoCap,20260331000196_1_1775290023#clip014,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip014,push,Box_I_1,push_box,13.99986,18.99981,10.871644973754883,55.997230529785156
Dongbu MoCap,20260331000196_1_1775290023#clip015,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip015,push,Box_I_1,push_box,14.99985,19.9998,16.44442367553711,56.66300582885742
Dongbu MoCap,20260331000196_1_1775290023#clip016,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip016,push,Box_I_1,push_box,15.999839999999999,20.99979,13.437312126159668,56.290428161621094
Dongbu MoCap,20260331000196_1_1775290023#clip017,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip017,push,Box_I_1,push_box,16.99983,21.99978,9.207377433776855,55.890159606933594
Dongbu MoCap,20260331000196_1_1775290023#clip018,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip018,push,Box_I_1,push_box,17.99982,22.999769999999998,5.821566581726074,55.534053802490234
Dongbu MoCap,20260331000196_1_1775290023#clip019,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip019,push,Box_I_1,push_box,18.99981,23.99976,0.6584627032279968,54.32884979248047
Dongbu MoCap,20260331000196_1_1775290023#clip020,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip020,push,Box_I_1,push_box,19.9998,24.99975,-31.957887649536133,50.25601577758789
Dongbu MoCap,20260331000196_1_1775290023#clip021,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip021,push,Box_I_1,push_box,20.99979,25.99974,-37.03977584838867,47.58766174316406
Dongbu MoCap,20260331000196_1_1775290023#clip022,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip022,push,Box_I_1,push_box,21.99978,26.99973,-72.19155883789062,5.4525628089904785
Dongbu MoCap,20260331000196_1_1775290023#clip023,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip023,push,Box_I_1,push_box,22.999769999999998,27.99972,-72.34439849853516,5.310181140899658
Dongbu MoCap,20260331000196_1_1775290023#clip024,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip024,push,Box_I_1,push_box,23.99976,28.99971,-72.11637115478516,5.209440231323242
Dongbu MoCap,20260331000196_1_1775290023#clip025,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip025,push,Box_I_1,push_box,24.99975,29.9997,-72.16796112060547,5.465470790863037
Dongbu MoCap,20260331000196_1_1775290023#clip026,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip026,push,Box_I_1,push_box,25.99974,30.99969,-37.47519302368164,46.86644744873047
Dongbu MoCap,20260331000196_1_1775290023#clip027,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip027,push,Box_I_1,push_box,26.99973,31.999679999999998,-31.56232452392578,41.973976135253906
Dongbu MoCap,20260331000196_1_1775290023#clip028,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip028,push,Box_I_1,push_box,27.99972,32.99967,-14.607898712158203,57.36458969116211
Dongbu MoCap,20260331000196_1_1775290023#clip029,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip029,push,Box_I_1,push_box,28.99971,33.99966,-13.141558647155762,59.23204803466797
Dongbu MoCap,20260331000196_1_1775290023#clip030,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip030,push,Box_I_1,push_box,29.9997,34.99965,-13.06177043914795,60.677574157714844
Dongbu MoCap,20260331000196_1_1775290023#clip031,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip031,push,Box_I_1,push_box,30.99969,35.99964,-15.364399909973145,75.24114990234375
Dongbu MoCap,20260331000196_1_1775290023#clip032,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip032,push,Box_I_1,push_box,31.999679999999998,36.999629999999996,-17.366621017456055,75.0321273803711
Dongbu MoCap,20260331000196_1_1775290023#clip033,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip033,push,Box_I_1,push_box,32.99967,37.99962,-15.16166877746582,83.68248748779297
Dongbu MoCap,20260331000196_1_1775290023#clip034,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip034,push,Box_I_1,push_box,33.99966,38.99961,-15.12193775177002,85.23381042480469
Dongbu MoCap,20260331000196_1_1775290023#clip035,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip035,push,Box_I_1,push_box,34.99965,39.9996,-15.061903953552246,83.23016357421875
Dongbu MoCap,20260331000196_1_1775290023#clip036,box_mocap/push_case1/MWVOPT_20260331000196/20260331000196_1_1775290023#clip036,push,Box_I_1,push_box,35.99964,40.99959,-17.16497230529785,75.19465637207031
